id,make,model,year,VClass,drive,trans,fuelType,cylinders,displ,pv2,pv4,city,UCity,highway,UHighway,comb,co2,feScore,ghgScore
36915,Ford,C-MAX Hybrid FWD,2016,Large Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,2.0,0,100,41.0896,57.3,35.8485,52.4,38.5532,230,9,9
36932,Ford,C-MAX Energi Plug-in Hybrid,2016,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,2.0,0,100,40.4488,55.0,36.2655,51.4,38.4528,129,10,10
36936,BMW,X1 xDrive28i,2016,Large Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,0,21.9462,27.9711,31.166,44.7998,25.3164,349,6,6
36946,Ferrari,California T,2016,Minicompact Cars,Rear-Wheel Drive,Automatic (AM7),Premium Gasoline,8,3.9,75,0,15.6519,19.4,22.7798,31.8,18.217,488,4,4
36947,Ferrari,California T,2016,Minicompact Cars,Rear-Wheel Drive,Automatic (AM7),Premium Gasoline,8,3.9,75,0,16.1041,20.0,22.8462,31.9,18.5702,479,4,4
36948,Acura,TLX 2WD,2016,Compact Cars,Front-Wheel Drive,Automatic (AM-S8),Premium Gasoline,4,2.4,0,93,24.0,31.9972,35.0,50.446000000000005,28.0,321,7,7
36949,Acura,TLX 2WD,2016,Compact Cars,Front-Wheel Drive,Automatic (S9),Premium Gasoline,6,3.5,0,93,21.0,27.9,34.0,49.5998,25.0,358,6,6
36950,Acura,TLX 4WD,2016,Compact Cars,All-Wheel Drive,Automatic (S9),Premium Gasoline,6,3.5,0,93,21.3582,27.1499,31.0,45.3998,24.9886,360,6,6
36951,Dodge,Challenger,2016,Midsize Cars,Rear-Wheel Drive,Automatic 8-spd,Regular Gasoline,6,3.6,94,0,19.0003,23.9,30.0,43.1,22.7798,392,5,5
36952,Dodge,Challenger,2016,Midsize Cars,Rear-Wheel Drive,Automatic 8-spd,Midgrade Gasoline,8,5.7,94,0,15.9536,19.8,25.0202,35.1989,19.062,466,4,4
36953,Dodge,Challenger,2016,Midsize Cars,Rear-Wheel Drive,Automatic 8-spd,Premium Gasoline,8,6.4,94,0,15.0462,18.6,24.6279,34.6,18.2395,486,4,4
36954,Dodge,Challenger,2016,Midsize Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,8,5.7,94,0,15.1221,18.7,23.3102,32.6,17.9612,495,4,4
36955,Dodge,Challenger,2016,Midsize Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,8,6.4,94,0,14.0551,17.3,22.5138,31.4,16.9149,523,3,3
36956,Dodge,Challenger SRT8,2016,Midsize Cars,Rear-Wheel Drive,Automatic 8-spd,Premium Gasoline,8,6.2,94,0,13.3461,16.1,22.0226,28.8,16.2222,546,3,3
36957,Dodge,Challenger SRT8,2016,Midsize Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,8,6.2,94,0,12.9655,16.0,20.5795,27.7,15.5553,568,3,3
36958,Dodge,Challenger SRT8,2016,Midsize Cars,Rear-Wheel Drive,Automatic 8-spd,Premium Gasoline,8,6.4,94,0,15.0462,18.6,24.6279,34.6,18.2395,486,4,4
36959,Dodge,Challenger SRT8,2016,Midsize Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,8,6.4,94,0,14.0551,17.3,22.5138,31.4,16.9149,523,3,3
36960,Ferrari,FF,2016,Midsize Cars,Part-time 4-Wheel Drive,Automatic (AM7),Premium Gasoline,12,6.3,0,0,10.8701,13.1973,16.5788,22.66,12.8633,692,1,1
36961,Ferrari,FF,2016,Midsize Cars,Part-time 4-Wheel Drive,Automatic (AM7),Premium Gasoline,12,6.3,0,0,11.1489,13.552,16.6631,22.7818,13.0996,679,1,1
36962,Volkswagen,Passat,2016,Midsize Cars,Front-Wheel Drive,Automatic (AM-S6),Regular Gasoline,6,3.6,0,102,19.7174,23.9,27.8048,37.3,22.6868,390,5,5
36963,Volkswagen,Passat,2016,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.8,0,102,24.8756,32.1277,36.4144,53.336000000000006,29.0126,306,7,7
36964,Chrysler,300,2016,Large Cars,Rear-Wheel Drive,Automatic 8-spd,Regular Gasoline,6,3.6,0,106,19.0003,23.9,30.0971,43.1,22.7798,389,5,5
36965,Chrysler,300,2016,Large Cars,Rear-Wheel Drive,Automatic 8-spd,Regular Gasoline,6,3.6,0,106,19.0003,23.9,30.0971,43.1,22.7798,389,5,5
36966,Chrysler,300,2016,Large Cars,Rear-Wheel Drive,Automatic 8-spd,Midgrade Gasoline,8,5.7,0,106,15.9536,19.8,25.0202,35.1989,19.062,466,4,4
36967,Chrysler,300 AWD,2016,Large Cars,All-Wheel Drive,Automatic 8-spd,Regular Gasoline,6,3.6,0,106,18.3385,23.0,26.9053,38.1,21.4055,415,5,5
36968,Chrysler,300 AWD,2016,Large Cars,All-Wheel Drive,Automatic 8-spd,Regular Gasoline,6,3.6,0,106,18.3385,23.0,26.9053,38.1,21.4055,415,5,5
36969,Dodge,Charger,2016,Large Cars,Rear-Wheel Drive,Automatic 8-spd,Midgrade Gasoline,8,5.7,0,105,15.9536,19.8,25.0202,35.1989,19.062,466,4,4
36970,Dodge,Charger AWD,2016,Large Cars,All-Wheel Drive,Automatic 8-spd,Regular Gasoline,6,3.6,0,105,18.3385,23.0,26.9053,38.1,21.4055,415,5,5
36971,Dodge,Charger AWD,2016,Large Cars,All-Wheel Drive,Automatic 8-spd,Regular Gasoline,6,3.6,0,105,18.3385,23.0,26.9053,38.1,21.4055,415,5,5
36972,Dodge,Charger,2016,Large Cars,Rear-Wheel Drive,Automatic 8-spd,Premium Gasoline,8,6.4,0,105,15.0462,18.6,24.6279,34.6,18.2395,486,4,4
36973,Dodge,Charger SRT8,2016,Large Cars,Rear-Wheel Drive,Automatic 8-spd,Premium Gasoline,8,6.2,0,105,13.3461,16.1,22.0226,28.8,16.2222,546,3,3
36974,Dodge,Charger SRT8,2016,Large Cars,Rear-Wheel Drive,Automatic 8-spd,Premium Gasoline,8,6.4,0,105,15.0462,18.6,24.6279,34.6,18.2395,486,4,4
36975,Dodge,Charger,2016,Large Cars,Rear-Wheel Drive,Automatic 8-spd,Regular Gasoline,6,3.6,0,105,19.0003,23.9,30.0971,43.1,22.7798,389,5,5
36976,Dodge,Charger,2016,Large Cars,Rear-Wheel Drive,Automatic 8-spd,Regular Gasoline,6,3.6,0,105,19.0003,23.9,30.0971,43.1,22.7798,389,5,5
36981,Ford,Focus FWD,2016,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,3,1.0,0,90,30.0849,39.8,40.5537,60.3,34.0391,260,8,8
36982,Ford,Focus FWD FFV,2016,Compact Cars,Front-Wheel Drive,Automatic (AM6),Regular Gasoline,4,2.0,0,91,26.5817,34.6,38.8451,57.4,30.9834,285,7,7
36983,Ford,Focus FWD FFV,2016,Compact Cars,Front-Wheel Drive,Automatic (AM-S6),Regular Gasoline,4,2.0,0,91,25.9242,33.6427,36.721,53.8446,29.8773,298,7,7
36984,Ford,Focus FWD FFV,2016,Compact Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,4,2.0,0,91,25.6188,33.2,36.0,52.0,29.3195,305,7,7
36985,Ford,Focus FWD,2016,Compact Cars,Front-Wheel Drive,Automatic (AM6),Regular Gasoline,4,2.0,0,90,26.5817,34.6,38.8451,57.4,30.9834,285,7,7
36986,Ford,Focus FWD,2016,Compact Cars,Front-Wheel Drive,Automatic (AM-S6),Regular Gasoline,4,2.0,0,90,25.9131,33.6265,36.6868,53.7879,29.859,298,7,7
36987,Ford,Focus FWD,2016,Compact Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,4,2.0,0,90,25.6188,33.2,36.0,52.0,29.3195,305,7,7
36988,Ford,Focus FWD,2016,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,3,1.0,0,90,27.7847,36.3668,38.777,57.2852,31.8473,277,8,8
36989,Mercedes-Benz,CLA250 4matic,2016,Compact Cars,4-Wheel Drive,Automatic (AM7),Premium Gasoline,4,2.0,0,88,24.0184,30.9,32.3515,46.7,27.1674,325,6,6
36990,Ford,Focus ST FWD,2016,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,0,0,22.2521,28.4,30.1602,43.2,25.2289,352,6,6
36998,Hyundai,Sonata Plug-in Hybrid,2016,Midsize Cars,Front-Wheel Drive,Automatic (AM6),Regular Gasoline,4,2.0,0,106,38.5,51.9,41.1,58.6,39.5843,101,10,10
36999,Jaguar,XF AWD,2016,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,0,95,19.6583,24.8,27.8704,39.6,22.6633,390,5,5
37000,Kia,Optima,2016,Large Cars,Front-Wheel Drive,Automatic (AM7),Regular Gasoline,4,1.6,0,105,27.7395,36.3,37.295,54.8,31.3546,286,8,8
37001,Kia,Optima,2016,Large Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,0,105,21.5376,27.4,30.9781,44.5,24.9606,360,6,6
37002,Kia,Optima FE,2016,Large Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,0,105,21.824,27.8,31.354,45.1,25.281999999999996,355,6,6
37003,Kia,Optima,2016,Large Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.4,0,105,24.1997,31.1588,34.2845,49.8331,27.8917,320,7,7
37029,Mercedes-Benz,AMG CLA45 4matic,2016,Compact Cars,4-Wheel Drive,Automatic (AM7),Premium Gasoline,4,2.0,88,0,22.8912,29.3,30.1602,43.2,25.6759,348,6,6
37030,Mercedes-Benz,CLA250 4matic,2016,Compact Cars,4-Wheel Drive,Automatic (AM7),Premium Gasoline,4,2.0,0,88,24.0184,30.9,32.3515,46.7,27.1674,325,6,6
37031,Mercedes-Benz,CLA250,2016,Compact Cars,Front-Wheel Drive,Automatic (AM7),Premium Gasoline,4,2.0,0,88,25.8259,33.5,36.8145,54.0,29.833000000000002,299,7,7
37032,Kia,Optima FE,2016,Large Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.4,0,105,25.2521,32.67,35.7713,52.2726,29.1034,308,7,7
37073,Chevrolet,Camaro,2016,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Regular Gasoline,6,3.6,83,0,17.8782,22.3771,26.5895,37.6113,20.9698,422,5,5
37074,Volkswagen,Jetta,2016,Compact Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,4,1.4,0,94,28.0,37.3,40.0,59.4,32.6809,276,8,8
37075,Honda,Civic 4Dr,2016,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.5,0,98,30.851999999999997,40.9614,42.0935,60.8615,35.0661,252,8,8
37076,Honda,Civic 4Dr,2016,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,0,98,26.5462,34.5482,38.3101,56.4993,30.8025,287,7,7
37077,Honda,Civic 4Dr,2016,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,2.0,0,98,30.235,40.0265,39.7688,58.9633,33.8911,262,8,8
37078,Lexus,LS 460,2016,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.6,0,103,16.3295,20.3,24.2339,34.0,19.1386,460,4,4
37079,Lexus,LS 460 AWD,2016,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.6,0,103,15.6213,19.3595,22.9324,32.0299,18.2378,486,4,4
37080,Lexus,LS 460 L,2016,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.6,0,102,16.3295,20.3,24.2339,34.0,19.1386,460,4,4
37081,Lexus,LS 460 L AWD,2016,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.6,0,102,15.6213,19.3595,22.9324,32.0299,18.2378,486,4,4
37082,Lexus,LS 600h L,2016,Midsize Cars,All-Wheel Drive,Automatic (AV-S8),Premium Gasoline,8,5.0,0,102,18.5767,24.7,23.2844,30.3,20.436,431,4,4
37083,MINI,Cooper S Clubman,2016,Midsize Cars,Front-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,0,23.4868,30.1433,32.7237,47.3,26.9042,329,6,6
37084,Hyundai,Genesis RWD,2016,Large Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,5.0,0,108,14.8182,18.3,22.9789,32.1,17.6368,502,4,4
37092,Toyota,Prius c,2016,Compact Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.5,0,0,52.5623,71.809,46.2979,69.5657,49.5456,178,10,10
37095,Chevrolet,Spark,2016,Subcompact Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.4,0,86,30.8116,40.9,39.6137,58.7,34.2347,259,8,8
37096,Chevrolet,Spark,2016,Subcompact Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,4,1.4,0,86,29.753,39.3,39.2004,58.0,33.3723,266,8,8
37097,Chevrolet,Camaro,2016,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,6.2,83,0,16.5545,20.6,27.6137,39.2,20.1939,438,4,4
37098,Chevrolet,Camaro,2016,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,8,6.2,83,0,16.4796,20.5,24.9093,33.8,19.4401,457,4,4
37099,Mitsubishi,Lancer,2016,Compact Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,4,2.0,0,93,24.3683,31.4,32.9713,47.7,27.6102,322,7,7
37100,Mitsubishi,Lancer,2016,Compact Cars,Front-Wheel Drive,Automatic (AV-S6),Regular Gasoline,4,2.0,0,93,26.901,35.0671,33.7592,48.9774,29.6077,298,7,7
37101,Mitsubishi,Lancer,2016,Compact Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,4,2.4,0,93,22.3233,28.5,30.1602,43.2,25.2792,351,6,6
37102,Mitsubishi,Lancer,2016,Compact Cars,Front-Wheel Drive,Automatic (AV-S6),Regular Gasoline,4,2.4,0,93,23.8613,30.676,30.5132,43.7602,26.4567,332,6,6
37103,MINI,Cooper S Clubman,2016,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,0,0,22.1809,28.3,30.9781,44.5,25.4307,348,6,6
37104,Toyota,Avalon Hybrid,2016,Midsize Cars,Front-Wheel Drive,Automatic (AV-S6),Regular Gasoline,4,2.5,0,104,40.3222,56.0848,38.8285,54.1578,39.6361,223,9,9
37105,Toyota,Avalon,2016,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.5,0,104,20.6936,26.226999999999997,30.4752,43.6998,24.1871,365,5,5
37112,BMW,ActiveHybrid 5,2016,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,0,102,22.7855,28.2943,30.3125,41.9998,25.6519,346,6,6
37113,Infiniti,Q70,2016,Midsize Cars,Rear-Wheel Drive,Automatic (S7),Premium Gasoline,8,5.6,0,104,16.4046,20.4,24.2005,33.9493,19.1858,464,4,4
37114,Infiniti,Q70 AWD,2016,Midsize Cars,All-Wheel Drive,Automatic (S7),Premium Gasoline,8,5.6,0,104,15.7107,19.4779,22.8235,31.8658,18.2733,487,4,4
37115,Infiniti,Q70 Hybrid,2016,Midsize Cars,Rear-Wheel Drive,Automatic (S7),Premium Gasoline,6,3.5,0,104,29.0515,38.2484,33.095,47.9,30.7417,289,7,7
37116,Infiniti,Q70,2016,Midsize Cars,Rear-Wheel Drive,Automatic (S7),Premium Gasoline,6,3.7,0,104,17.8607,22.3535,25.2786,35.5944,20.578000000000003,432,5,5
37117,Infiniti,Q70 AWD,2016,Midsize Cars,All-Wheel Drive,Automatic (S7),Premium Gasoline,6,3.7,0,104,17.7371,22.1867,24.1968,33.9436,20.1589,442,4,4
37129,Audi,A3 e-tron,2016,Compact Cars,Front-Wheel Drive,Automatic (AM-S6),Premium Gasoline,4,1.4,0,0,33.0,43.6,36.7,52.0,34.5683,158,9,10
37130,Audi,A3 e-tron ultra,2016,Compact Cars,Front-Wheel Drive,Automatic (AM-S6),Premium Gasoline,4,1.4,0,0,36.8,49.5,41.4,59.0,39.0,138,10,10
37131,Cadillac,ELR Sport,2016,Subcompact Cars,Front-Wheel Drive,Automatic (variable gear ratios),Premium Gasoline,4,1.4,83,0,28.0,42.8,33.1,46.8,30.0,104,10,10
37132,Lexus,RC 200t,2016,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,84,0,22.1586,28.2688,32.0,46.2295,25.7349,348,6,6
37133,Lexus,RC 300 AWD,2016,Subcompact Cars,All-Wheel Drive,Automatic (S6),Premium Gasoline,6,3.5,84,0,18.6045,23.6941,25.6396,35.721,21.2252,415,5,5
37134,Lexus,RC 350,2016,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.5,84,0,19.184,24.3,27.5579,38.0,22.2227,396,5,5
37135,Lexus,RC 350 AWD,2016,Subcompact Cars,All-Wheel Drive,Automatic (S6),Premium Gasoline,6,3.5,84,0,18.6045,23.6941,25.6396,35.721,21.2252,415,5,5
37136,Lexus,RC F,2016,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,5.0,79,0,16.0,20.7,25.0,34.8,19.0931,465,4,4
37137,Chevrolet,Camaro,2016,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),Regular Gasoline,6,3.6,83,0,19.4754,24.5494,27.6063,39.1885,22.451,395,5,5
37138,Chevrolet,Malibu,2016,Midsize Cars,Front-Wheel Drive,Automatic (S8),Regular Gasoline,4,2.0,100,100,22.1809,28.3,32.2893,46.6,25.818,342,6,6
37139,MINI,Cooper Clubman,2016,Midsize Cars,Front-Wheel Drive,Automatic (S6),Premium Gasoline,3,1.5,0,0,24.8172,32.0437,32.8163,47.4495,27.8748,317,7,7
37140,MINI,Cooper Clubman,2016,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,3,1.5,0,0,24.508000000000003,31.6,33.7116,48.9,27.9406,317,7,7
37141,Nissan,Altima SR,2016,Midsize Cars,Front-Wheel Drive,Automatic (AV-S7),Regular Gasoline,4,2.5,0,102,26.0,35.4869,37.0108,53.4804,30.0,296,7,7
37142,Nissan,Altima,2016,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,2.5,0,102,27.0,37.3343,38.81,56.6364,31.0,287,7,7
37143,Nissan,Altima,2016,Midsize Cars,Front-Wheel Drive,Automatic (AV-S7),Regular Gasoline,6,3.5,0,102,22.0,29.0,31.1662,44.8,25.846,352,6,6
37144,Lexus,GS F,2016,Compact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,5.0,0,91,15.7756,19.6,24.3684,32.4,18.750999999999998,472,4,4
37145,Mitsubishi,Lancer 4WD,2016,Compact Cars,All-Wheel Drive,Automatic (AV-S6),Regular Gasoline,4,2.4,0,93,23.3481,29.9466,30.3799,43.5484,26.0627,336,6,6
37146,Chevrolet,Malibu,2016,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,1.5,100,100,26.7185,34.8,36.1511,52.9,30.273000000000003,293,7,7
37147,Lexus,GS 200t,2016,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,99,22.1586,28.2688,32.0589,46.2295,25.7349,345,6,6
37148,Lexus,GS 450h,2016,Midsize Cars,Rear-Wheel Drive,Automatic (AV-S8),Premium Gasoline,6,3.5,0,99,29.3324,39.7066,34.1708,44.2615,31.3286,283,7,7
37149,Lexus,GS 350,2016,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.5,0,99,19.7868,24.9765,28.0965,39.9529,22.8245,388,5,5
37150,Lexus,GS 350 AWD,2016,Midsize Cars,All-Wheel Drive,Automatic (S6),Premium Gasoline,6,3.5,0,100,19.1751,24.1386,25.9524,36.6288,21.7285,408,5,5
37151,Lexus,GS 200t F Sport,2016,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,99,20.7463,26.3,29.7178,42.5,24.0078,368,5,5
37152,Lexus,GS 350 F Sport,2016,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.5,0,99,18.7801,23.6,27.1633,38.5,21.8089,405,5,5
37161,Mercedes-Benz,S550e,2016,Large Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.0,0,112,23.6,30.2,30.1,42.2,26.1402,227,7,9
37163,Toyota,Prius,2016,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.8,0,0,53.9106,76.0467,50.0097,71.5838,52.0824,170,10,10
37164,Toyota,Prius Eco,2016,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.8,0,0,57.8088,83.5598,53.3226,77.7618,55.7,158,10,10
37165,BMW,750i,2016,Large Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.4,0,114,16.7928,20.9184,25.0889,35.3039,19.7284,438,4,4
37166,Chevrolet,SS,2016,Large Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,8,6.2,0,112,13.5947,16.7,20.2334,28.0,15.9496,556,3,3
37167,Chevrolet,SS,2016,Large Cars,Rear-Wheel Drive,Manual 6-spd,Regular Gasoline,8,6.2,0,112,14.4373,17.8,22.1673,28.8,17.1245,520,3,3
37168,Ford,Taurus FWD,2016,Large Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,0,102,20.0,28.6,29.0,47.1,23.0,387,5,5
37170,Ford,Taurus FWD FFV,2016,Large Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.5,0,102,18.0,24.2,27.0,39.0,21.0,423,5,5
37171,Ford,Taurus FWD,2016,Large Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.5,0,102,18.0,24.2,27.0,39.0,21.0,423,5,5
37172,Ford,Taurus AWD,2016,Large Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.5,0,102,16.0,21.1,24.0,34.3,19.0,473,4,4
37173,Ford,Taurus AWD,2016,Large Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.5,0,102,17.3012,21.6,23.8388,33.4,19.0,467,4,4
37174,Ford,Taurus AWD FFV,2016,Large Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.5,0,102,17.3012,21.6,23.8388,33.4,19.0,467,4,4
37175,Lincoln,MKS AWD,2016,Large Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.7,0,105,16.6294,20.7,23.7728,33.3,19.2296,462,4,4
37176,Lincoln,MKS AWD,2016,Large Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.5,0,105,16.0,21.1,24.0,34.3,19.0,473,4,4
37177,Lincoln,MKS FWD,2016,Large Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.7,0,105,17.3012,21.6,25.4128,35.8,20.2031,438,4,4
37192,Buick,Cascada,2016,Subcompact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.6,82,0,20.0221,25.3,26.5822,37.6,22.5234,394,5,5
37193,Volvo,S60 AWD,2016,Compact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,93,21.6553,27.5643,30.7018,44.06,24.9656,355,6,6
37194,Nissan,Sentra,2016,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.8,0,96,26.7185,34.8,34.7536,50.6,29.8211,298,7,7
37195,Nissan,Sentra,2016,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.8,0,96,29.0055,38.1797,36.7858,53.9523,32.0565,278,8,8
37196,Nissan,Sentra FE,2016,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.8,0,96,30.0,40.0,38.37,56.6,33.412,268,8,8
37222,BMW,i3 REX,2016,Subcompact Cars,Rear-Wheel Drive,Automatic (A1),Premium Gasoline,2,0.6,0,84,41.4014,52.1,37.2995,51.9,39.4492,37,10,10
37223,BMW,i8,2016,Subcompact Cars,All-Wheel Drive,Automatic 6-spd,Premium Gasoline,3,1.5,81,0,28.1135,38.4,28.8888,46.4,28.4624,198,8,9
37225,Hyundai,Elantra SE,2017,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,0,96,29.0775,38.2873,38.3294,56.5318,32.6208,272,8,8
37226,Hyundai,Elantra,2017,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,0,96,28.1626,36.9258,36.8668,54.0869,31.5104,282,7,7
37227,Hyundai,Elantra,2017,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,0,96,25.7569,33.4,35.6666,52.1,29.4374,301,7,7
37245,MINI,Cooper Convertible,2016,Minicompact Cars,Front-Wheel Drive,Automatic (S6),Premium Gasoline,3,1.5,76,0,26.8128,34.9379,35.5674,51.9366,30.1526,294,7,7
37246,MINI,Cooper Convertible,2016,Minicompact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,3,1.5,76,0,26.7869,34.9,36.3927,53.3,30.3974,291,7,7
37247,MINI,Cooper S Convertible,2016,Minicompact Cars,Front-Wheel Drive,Automatic (S6),Premium Gasoline,4,2.0,76,0,25.2986,32.7371,32.9012,47.5866,28.2345,315,7,7
37248,Chevrolet,Camaro,2016,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,83,0,21.6746,27.5913,30.7562,44.1466,24.9959,353,6,6
37249,Chevrolet,Camaro,2016,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,83,0,20.6508,26.1677,29.1062,41.5358,23.7564,370,5,5
37250,Infiniti,Q50 Hybrid,2016,Compact Cars,Rear-Wheel Drive,Automatic (S7),Premium Gasoline,6,3.5,0,100,27.9423,36.5997,33.0633,47.8487,30.0357,295,7,7
37251,Infiniti,Q50 Hybrid AWD,2016,Compact Cars,All-Wheel Drive,Automatic (S7),Premium Gasoline,6,3.5,0,100,26.6831,34.7482,30.4118,43.5991,28.2413,315,7,7
37252,Cadillac,CT6,2016,Large Cars,Rear-Wheel Drive,Automatic (S8),Regular Gasoline,4,2.0,0,110,21.6527,27.5607,30.125999999999998,43.1458,24.7904,357,6,6
37253,Cadillac,CT6 AWD,2016,Large Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,0,110,18.117,22.7,25.8687,36.5,20.9408,424,5,5
37273,MINI,Cooper S Convertible,2016,Minicompact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,76,0,22.8705,29.2708,32.4906,46.9241,26.3862,336,6,6
37274,BMW,M2,2016,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,6,3.0,89,0,17.8951,22.4,25.5432,36.0,20.6817,429,5,5
37275,BMW,M2,2016,Subcompact Cars,Rear-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.0,89,0,19.9737,25.2333,26.4199,37.3494,22.4372,394,5,5
37276,Chevrolet,Cruze,2016,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.4,0,94,29.8188,39.399,40.4653,60.148999999999994,33.8233,261,8,8
37277,Chevrolet,Cruze,2016,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.4,0,94,28.3475,37.2,39.2004,58.0,32.3818,274,8,8
